 11 6802.842198 1.468E-30 0.000E+00.05570.265 2433.80040.57-.015620     0 5 0          0 0 0 11  1 10       12  6  7              EEE         EEEE    0.0    0.0, 0.5500, 0.000000, 0.000000, 0.000e+00, 0.000e+00
 11 6802.864712 8.576E-30 0.000E+00.07800.371 3736.17080.650.000180     1 4 0          0 2 0  6  3  4        6  2  5              EEE         EEEE    0.0    0.0, 0.7200, 0.000000, 0.000000, 0.000e+00, 0.000e+00
 11 6802.911863 1.411E-24 0.000E+00.07500.352  816.69420.64-.001370     1 2 0          0 0 0  6  4  2        7  3  5              EEE         EEEE    0.0    0.0, 0.7900, 0.000000, 0.000000, 0.000e+00, 0.000e+00
 15 6802.968254 3.595E-29 0.000E+00.08830.410  301.74480.790.000000     2 1 0          0 0 0  6  2  4        5  2  3              EEE         EEEE    0.0    0.0, 0.7200, 0.000000, 0.000000, 0.000e+00, 0.000e+00
 11 6802.984853 1.309E-30 0.000E+00.03680.221 4506.73380.36-.008835    -2-2-2          0 1 0 15  3 12       15  2 13              EEE         EEEE    0.0    0.0, 0.5200, 0.000000, 0.000000, 0.000e+00, 0.000e+00
 11 6803.041189 1.956E-29 0.000E+00.08290.315 3141.04610.75-.019870     2 1 0          0 1 0  9  2  7        9  5  4              EEE         EEEE    0.0    0.0, 0.6500, 0.000000, 0.000000, 0.000e+00, 0.000e+00
 11 6803.046387 7.215E-28 0.000E+00.08120.391 2126.40770.69-.004030     1 3 0          0 1 0  4  4  0        5  3  3              EEE         EEEE    0.0    0.0, 0.9300, 0.000000, 0.000000, 0.000e+00, 0.000e+00
 11 6803.061590 3.927E-29 0.000E+00.02300.235 3939.74650.14-.029640     2 1 0          0 1 0 13  2 12       14  1 13              EEE         EEEE    0.0    0.0, 0.5200, 0.000000, 0.000000, 0.000e+00, 0.000e+00
 11 6803.075541 2.111E-30 0.000E+00.05110.250 2246.88480.570.001550     1 1 0          0 0 0 14  9  6       13  2 11              EEE         EEEE    0.0    0.0, 0.6400, 0.000000, 0.000000, 0.000e+00, 0.000e+00
 13 6803.116857 3.130E-29 0.000E+00.03400.208 2655.09400.35-.008835    -2-2-2          0 0 0 15 -2 -1       16  1 16              EEE         EEEE    0.0    0.0, 0.2900, 0.000000, 0.000000, 0.000e+00, 0.000e+00
 13 6803.117501 1.040E-29 0.000E+00.03400.208 2655.09380.35-.008835    -2-2-2          0 0 0 15 -1 -1       16  0 16              EEE         EEEE    0.0    0.0, 0.2900, 0.000000, 0.000000, 0.000e+00, 0.000e+00
 13 6803.177432 1.780E-29 0.000E+00.03680.221 3074.31980.37-.008835    -2-2-2         -2-2-2 14 -2 -1       15 -1 -2              EEE         EEEE    0.0    0.0, 0.2900, 0.000000, 0.000000, 0.000e+00, 0.000e+00
 11 6803.180538 3.335E-30 0.000E+00.08750.412 3746.76270.71-.006640     1 2 1          0 2 0  3  2  2        4  4  1              EEE         EEEE    0.0    0.0, 0.7900, 0.000000, 0.000000, 0.000e+00, 0.000e+00
 11 6803.184145 5.077E-30 0.000E+00.09970.434 3895.58810.74-.002110     0 2 2          0 0 1  3  1  2        3  1  3              EEE         EEEE    0.0    0.0, 0.7900, 0.000000, 0.000000, 0.000e+00, 0.000e+00
 14 6803.203052 5.011E-29 0.000E+00.07010.351  801.64390.79-.001810     1 3 0          0 0 0  9  1  8        9  2  7              EEE         EEEE    0.0    0.0, 0.6300, 0.000000, 0.000000, 0.000e+00, 0.000e+00
